Turn 9: first=40.20687498268671 ms; landing=329.20304164872505 ms; target=120 Hz; OS presentation gaps=[0.01667337500839494, 0.01667337500839494, 0.01667345833266154, 0.01667337497929111, 0.016673541686031967, 0.01667337497929111, 0.01667337500839494, 0.01667345833266154, 0.016673333331709728, 0.012504874990554526, 0.008336750004673377, 0.008336666680406779, 0.008337000006577, 0.008336291648447514, 0.008336750004673377, 0.008336750004673377, 0.008336666651302949, 0.008336666680406779, 0.00833679165225476, 0.008336541679454967, 0.008336750004673377, 0.008336666651302949, 0.008336750004673377, 0.008336625003721565, 0.00833679168135859]; callback delays=[0.00046812501386739314, 0.000620041653746739, 0.0006092916592024267, 0.0005249583336990327, 0.0005868333391845226, 0.0005276666488498449, 0.0005645416676998138, 0.0005198333237785846, 0.0006348750030156225, 0.0006171250133775175, 0.004860000015469268, 0.0051535833335947245, 0.00434645832865499, 0.005229333328315988, 0.004349124996224418, 0.005207541660638526, 0.004014749982161447, 0.003718375024618581, 0.0038659999845549464, 0.0051267916860524565, 0.0036610416718758643, 0.00381970833404921, 0.0036158750008326024, 0.003650958329671994, 0.0005055416550021619, 0.0004504583193920553] s; unpresented progress=[0.9649042530451821]

Command execution=19.08662499045022 ms
start=77.28925000992604ms; CPU=1.5085416671354324ms; GPU queue=0.1389583048876375ms; GPU=2.0544166618492454ms; target=93.50712501327507ms
start=85.43933334294707ms; CPU=1.3979999930597842ms; GPU queue=0.156708323629573ms; GPU=1.7968333268072456ms; target=101.84379166457802ms
start=93.98029168369249ms; CPU=1.9149166764691472ms; GPU queue=0.1410416152793914ms; GPU=2.3677500139456242ms; target=110.1804583449848ms
start=102.2659583541099ms; CPU=2.077874989481643ms; GPU queue=0.14245830243453383ms; GPU=2.5079583283513784ms; target=118.51712499628775ms
start=110.70329169160686ms; CPU=2.3900416563265026ms; GPU queue=0.14554164954461157ms; GPU=2.7076249825768173ms; target=126.85379167669453ms
start=119.00175001937896ms; CPU=2.4850000045262277ms; GPU queue=0.14129161718301475ms; GPU=2.8748333279509097ms; target=135.1904583571013ms
start=127.4388333549723ms; CPU=2.5239583337679505ms; GPU queue=0.14920829562470317ms; GPU=3.034499997738749ms; target=143.52712500840425ms
start=135.7630416750908ms; CPU=2.568208350567147ms; GPU queue=0.1521249650977552ms; GPU=3.2146250014193356ms; target=151.86379168881103ms
start=144.05216666636989ms; CPU=2.73145834216848ms; GPU queue=0.15562496264465153ms; GPU=3.029000014066696ms; target=160.20045834011398ms
start=152.30008334037848ms; CPU=2.838458342012018ms; GPU queue=0.15362497651949525ms; GPU=3.462458320427686ms; target=168.53712502052076ms
start=160.66270833835006ms; CPU=2.962416678201407ms; GPU queue=0.1648749748710543ms; GPU=3.5371249832678586ms; target=176.8737916718237ms
start=168.89900001115166ms; CPU=2.9129166796337813ms; GPU queue=0.1572499459143728ms; GPU=3.5155833465978503ms; target=185.2104583522305ms
start=177.36825000611134ms; CPU=3.0404166609514505ms; GPU queue=0.14983332948759198ms; GPU=3.5994999925605953ms; target=193.54712500353344ms
start=185.79679168760777ms; CPU=3.4449583326932043ms; GPU queue=0.22062496282160282ms; GPU=3.6197916779201478ms; target=201.88379168394022ms
start=194.00970835704356ms; CPU=3.7808333290740848ms; GPU queue=0.19408328807912767ms; GPU=3.5341250186320394ms; target=210.22045833524317ms
start=202.46829168172553ms; CPU=3.2692083332221955ms; GPU queue=0.1553749607410282ms; GPU=3.755750018171966ms; target=218.55712501564994ms
start=210.50154167460278ms; CPU=3.3725416578818113ms; GPU queue=0.18866665777750313ms; GPU=3.04137499188073ms; target=226.8937916669529ms
start=219.14612501859665ms; CPU=3.6390416498761624ms; GPU queue=0.22733330843038857ms; GPU=3.6813750048168004ms; target=235.23045834735967ms
start=227.40370835526846ms; CPU=3.3503333106637ms; GPU queue=0.1864583173301071ms; GPU=3.6930000060237944ms; target=243.56712499866262ms
start=235.46583333518356ms; CPU=3.1615000043530017ms; GPU queue=0.1654583029448986ms; GPU=3.7515833391807973ms; target=251.9037916790694ms
start=243.95366667886265ms; CPU=4.019666666863486ms; GPU queue=0.1527082931715995ms; GPU=3.319375013234094ms; target=260.24045833037235ms
start=252.33550000120886ms; CPU=3.341166680911556ms; GPU queue=0.15258329221978784ms; GPU=3.364000003784895ms; target=268.5771250107791ms
start=260.81062501179986ms; CPU=3.19708333699964ms; GPU queue=0.15020830323919654ms; GPU=3.3079999848268926ms; target=276.9137916911859ms
start=268.9478333340958ms; CPU=3.103666676906869ms; GPU queue=0.1506249827798456ms; GPU=3.089249978074804ms; target=285.25045834248886ms
start=277.3953333380632ms; CPU=4.4556666689459234ms; GPU queue=0.1652499777264893ms; GPU=3.24716666364111ms; target=293.58712502289563ms
start=285.72612500283867ms; CPU=3.166291688103229ms; GPU queue=0.15308329602703452ms; GPU=3.0353750044014305ms; target=301.9237916741986ms
start=294.14495834498666ms; CPU=3.2129583414644003ms; GPU queue=0.15383330173790455ms; GPU=3.0778750078752637ms; target=310.26045835460536ms
start=302.23929169005714ms; CPU=3.1189583241939545ms; GPU queue=0.15399997937493026ms; GPU=3.169000003254041ms; target=318.5971250059083ms
start=310.82733333460055ms; CPU=3.2365833467338234ms; GPU queue=0.15774997882544994ms; GPU=3.143708308925852ms; target=326.9337916863151ms

Turn 0: first=52.19504167325795 ms; landing=328.9736250007991 ms; target=120 Hz; OS presentation gaps=[0.01667337500839494, 0.008336583327036351, 0.00833679165225476, 0.008336708327988163, 0.008336708357091993, 0.008336708327988163, 0.008336708327988163, 0.008336666651302949, 0.008336583356140181, 0.008336666651302949, 0.008336833328939974, 0.008336666680406779, 0.008336708327988163, 0.008336666680406779, 0.008336708327988163, 0.008336666651302949, 0.008336708357091993, 0.008336749975569546, 0.008336625003721565, 0.008336625003721565, 0.008336750004673377, 0.008336708327988163, 0.008336916682310402, 0.008336499973665923, 0.008336708357091993, 0.008336708327988163, 0.008336750004673377, 0.008336666651302949, 0.008336666680406779, 0.00833679165225476, 0.008336625003721565, 0.008336666680406779]; callback delays=[0.006267833319725469, 0.004332541662734002, 0.003994708327809349, 0.00375858333427459, 0.00479095833725296, 0.0031672499899286777, 0.0029249999788589776, 0.0029149583424441516, 0.002819791669026017, 0.0032778749882709235, 0.002430458349408582, 0.002400208351900801, 0.003002041659783572, 0.002805958327371627, 0.0028762499860022217, 0.0026461666566319764, 0.00274904168327339, 0.0022064583317842335, 0.0017571666685398668, 0.002274791680974886, 0.0015898333222139627, 0.0019544166570995003, 0.0013375833223108202, 0.0017273749981541187, 0.001248416694579646, 0.0013014166615903378, 0.0012127083318773657, 0.0026051666645798832, 0.0014568750048056245, 0.0008621666638646275, 0.0009652916633058339, 0.0005338333430700004, 0.00046854166430421174] s; unpresented progress=[0.06295090283974768]

Command execution=22.951749997446314 ms
start=26.201000000583008ms; CPU=5.205791676416993ms; GPU queue=0.5957082903478295ms; GPU=3.7235000054351985ms; target=49.602333339862525ms
start=37.08816666039638ms; CPU=4.806208336958662ms; GPU queue=0.8319583139382303ms; GPU=4.440166667336598ms; target=60.53175000124611ms
start=52.2719583241269ms; CPU=6.026999995810911ms; GPU queue=0.9252499730791897ms; GPU=2.9740416794084013ms; target=68.86829165159725ms
start=60.615458321990445ms; CPU=5.613000015728176ms; GPU queue=1.091291633201763ms; GPU=4.346208326751366ms; target=77.20495833200403ms
start=69.0044583461713ms; CPU=4.092333314474672ms; GPU queue=0.16145830159075558ms; GPU=4.104083345737308ms; target=85.5416250124108ms
start=77.29545832262374ms; CPU=3.7712083430960774ms; GPU queue=0.2871666511055082ms; GPU=3.7829999928362668ms; target=93.87829166371375ms
start=85.60362498974428ms; CPU=3.5755000135395676ms; GPU queue=0.30058331321924925ms; GPU=3.5287916543893516ms; target=102.21495834412053ms
start=93.9596249954775ms; CPU=4.585791670251638ms; GPU queue=0.3470833180472255ms; GPU=3.208333335351199ms; target=110.55162499542348ms
start=102.33362499275245ms; CPU=2.9259166622068733ms; GPU queue=0.1861666387412697ms; GPU=3.9297500043176115ms; target=118.88829167583026ms
start=110.61800000607036ms; CPU=2.738416660577059ms; GPU queue=0.2062082930933684ms; GPU=3.928833350073546ms; target=127.22495832713321ms
start=118.95958334207535ms; CPU=2.732083317823708ms; GPU queue=0.20516663789749146ms; GPU=3.846250008791685ms; target=135.56162500754ms
start=127.51304166158661ms; CPU=2.4474166857544333ms; GPU queue=0.14812496374361217ms; GPU=3.3092499943450093ms; target=143.89829165884294ms
start=135.78020833665505ms; CPU=2.978416654514149ms; GPU queue=0.15058330609463155ms; GPU=2.9714166885241866ms; target=152.23495833924972ms
start=144.05991666717455ms; CPU=2.190916653489694ms; GPU queue=0.14112499775364995ms; GPU=3.2466249831486493ms; target=160.57162499055266ms
start=152.49775000847876ms; CPU=2.071666647680104ms; GPU queue=0.11954165529459715ms; GPU=2.9494166665244848ms; target=168.90829167095944ms
start=160.93275000457652ms; CPU=2.5707499880809337ms; GPU queue=0.14349998673424125ms; GPU=2.8283333231229335ms; target=177.2449583222624ms
start=169.20437500812113ms; CPU=2.4417083186563104ms; GPU queue=0.19887497182935476ms; GPU=2.53724999492988ms; target=185.58162500266917ms
start=177.62920833774842ms; CPU=2.4241666542366147ms; GPU queue=0.14708330854773521ms; GPU=2.3745416838210076ms; target=193.91829165397212ms
start=185.91249999008141ms; CPU=2.2479166800621897ms; GPU queue=0.13654163922183216ms; GPU=2.269124990561977ms; target=202.2549583343789ms
start=194.27591667044908ms; CPU=2.3245833290275186ms; GPU queue=0.13412497355602682ms; GPU=2.121458324836567ms; target=210.59162498568185ms
start=202.56666667410173ms; CPU=1.815916650230065ms; GPU queue=0.13287499314174056ms; GPU=2.0699999877251685ms; target=218.92829166608863ms
start=211.0277916654013ms; CPU=1.2656250037252903ms; GPU queue=0.26945830904878676ms; GPU=1.9074583251494914ms; target=227.2649583464954ms
start=219.35529165784828ms; CPU=1.7755416629370302ms; GPU queue=0.15349997556768358ms; GPU=1.694625010713935ms; target=235.60162499779835ms
start=227.64979166095145ms; CPU=1.1564583401195705ms; GPU queue=0.4385833162814379ms; GPU=1.959249988431111ms; target=243.93829167820513ms
start=236.02474998915568ms; CPU=1.4700833417009562ms; GPU queue=0.2661666367202997ms; GPU=1.7313333228230476ms; target=252.27495832950808ms
start=244.32708334643394ms; CPU=0.906333327293396ms; GPU queue=0.6550416292157024ms; GPU=1.8718749925028533ms; target=260.61162500991486ms
start=252.7154583367519ms; CPU=1.238666649442166ms; GPU queue=0.6792083149775863ms; GPU=1.5670416760258377ms; target=268.9482916612178ms
start=261.0311666794587ms; CPU=0.7842916529625654ms; GPU queue=0.3564999788068235ms; GPU=1.8443749868310988ms; target=277.2849583416246ms
start=269.4976666534785ms; CPU=0.7089583377819508ms; GPU queue=0.3485833003651351ms; GPU=1.851791690569371ms; target=285.62162499292754ms
start=277.7831249986775ms; CPU=0.6717083451803774ms; GPU queue=0.3562499477993697ms; GPU=1.960791676538065ms; target=293.9582916733343ms
start=286.2158750067465ms; CPU=1.9496666500344872ms; GPU queue=0.75720832683146ms; GPU=1.60599997616373ms; target=302.29495832463726ms
start=294.51733332825825ms; CPU=0.8495416841469705ms; GPU queue=0.3850832872558385ms; GPU=1.9224999996367842ms; target=310.63162500504404ms
start=302.79266665456817ms; CPU=0.3367916797287762ms; GPU queue=0.36087498301640153ms; GPU=2.080999984173104ms; target=318.968291656347ms
start=311.1250000074506ms; CPU=0.42308331467211246ms; GPU queue=0.42291663703508675ms; GPU=2.0395833416841924ms; target=327.30495833675377ms
